time (s), 9.375000,time (s), 18.750000,time (s), 37.500000,time (s), 75.000000,time (s), 150.000000,time (s), 300.000000
2.050000000000000000e+02,7.331276373264570267e+00,2.050000000000000000e+02,1.210927637326457074e+01,2.050000000000000000e+02,1.970727637326456971e+01,2.050000000000000000e+02,2.955627637326456991e+01,2.050000000000000000e+02,4.077227637326457454e+01,2.050000000000000000e+02,5.084427637326457017e+01
2.060000000000000000e+02,7.331276373264570267e+00,2.060000000000000000e+02,1.210927637326457074e+01,2.060000000000000000e+02,1.970727637326456971e+01,2.060000000000000000e+02,2.955627637326456991e+01,2.060000000000000000e+02,4.057227637326457170e+01,2.060000000000000000e+02,5.074427637326457585e+01
2.070000000000000000e+02,7.331276373264570267e+00,2.070000000000000000e+02,1.210927637326457074e+01,2.070000000000000000e+02,1.970727637326456971e+01,2.070000000000000000e+02,2.945627637326456849e+01,2.070000000000000000e+02,4.067227637326457312e+01,2.070000000000000000e+02,5.074427637326457585e+01
2.080000000000000000e+02,7.331276373264570267e+00,2.080000000000000000e+02,1.210927637326457074e+01,2.080000000000000000e+02,1.960727637326456829e+01,2.080000000000000000e+02,2.935627637326457062e+01,2.080000000000000000e+02,4.057227637326457170e+01,2.080000000000000000e+02,5.064427637326457443e+01
2.090000000000000000e+02,7.331276373264570267e+00,2.090000000000000000e+02,1.210927637326457074e+01,2.090000000000000000e+02,1.960727637326456829e+01,2.090000000000000000e+02,2.935627637326457062e+01,2.090000000000000000e+02,4.057227637326457170e+01,2.090000000000000000e+02,5.054427637326457301e+01
2.100000000000000000e+02,7.331276373264570267e+00,2.100000000000000000e+02,1.210927637326457074e+01,2.100000000000000000e+02,1.960727637326456829e+01,2.100000000000000000e+02,2.935627637326457062e+01,2.100000000000000000e+02,4.057227637326457170e+01,2.100000000000000000e+02,5.054427637326457301e+01
2.110000000000000000e+02,7.331276373264570267e+00,2.110000000000000000e+02,1.200927637326457109e+01,2.110000000000000000e+02,1.960727637326456829e+01,2.110000000000000000e+02,2.925627637326456920e+01,2.110000000000000000e+02,4.057227637326457170e+01,2.110000000000000000e+02,5.044427637326457159e+01
2.120000000000000000e+02,7.331276373264570267e+00,2.120000000000000000e+02,1.200927637326457109e+01,2.120000000000000000e+02,1.950727637326457042e+01,2.120000000000000000e+02,2.925627637326456920e+01,2.120000000000000000e+02,4.037227637326457597e+01,2.120000000000000000e+02,5.014427637326457443e+01
2.130000000000000000e+02,7.231276373264570623e+00,2.130000000000000000e+02,1.190927637326457145e+01,2.130000000000000000e+02,1.950727637326457042e+01,2.130000000000000000e+02,2.935627637326457062e+01,2.130000000000000000e+02,4.037227637326457597e+01,2.130000000000000000e+02,5.004427637326457301e+01
2.140000000000000000e+02,7.231276373264570623e+00,2.140000000000000000e+02,1.200927637326457109e+01,2.140000000000000000e+02,1.950727637326457042e+01,2.140000000000000000e+02,2.935627637326457062e+01,2.140000000000000000e+02,4.027227637326457454e+01,2.140000000000000000e+02,5.004427637326457301e+01
2.150000000000000000e+02,7.231276373264570623e+00,2.150000000000000000e+02,1.190927637326457145e+01,2.150000000000000000e+02,1.950727637326457042e+01,2.150000000000000000e+02,2.925627637326456920e+01,2.150000000000000000e+02,4.017227637326457312e+01,2.150000000000000000e+02,4.994427637326457159e+01
2.160000000000000000e+02,7.231276373264570623e+00,2.160000000000000000e+02,1.190927637326457145e+01,2.160000000000000000e+02,1.950727637326457042e+01,2.160000000000000000e+02,2.935627637326457062e+01,2.160000000000000000e+02,4.017227637326457312e+01,2.160000000000000000e+02,4.994427637326457159e+01
2.170000000000000000e+02,7.131276373264570978e+00,2.170000000000000000e+02,1.190927637326457145e+01,2.170000000000000000e+02,1.950727637326457042e+01,2.170000000000000000e+02,2.925627637326456920e+01,2.170000000000000000e+02,4.007227637326457170e+01,2.170000000000000000e+02,4.974427637326457585e+01
2.180000000000000000e+02,7.131276373264570978e+00,2.180000000000000000e+02,1.190927637326457145e+01,2.180000000000000000e+02,1.960727637326456829e+01,2.180000000000000000e+02,2.925627637326456920e+01,2.180000000000000000e+02,3.997227637326457028e+01,2.180000000000000000e+02,4.964427637326457443e+01
2.190000000000000000e+02,7.231276373264570623e+00,2.190000000000000000e+02,1.190927637326457145e+01,2.190000000000000000e+02,1.940727637326456900e+01,2.190000000000000000e+02,2.915627637326456778e+01,2.190000000000000000e+02,3.997227637326457028e+01,2.190000000000000000e+02,4.954427637326457301e+01
2.200000000000000000e+02,7.131276373264570978e+00,2.200000000000000000e+02,1.190927637326457145e+01,2.200000000000000000e+02,1.950727637326457042e+01,2.200000000000000000e+02,2.925627637326456920e+01,2.200000000000000000e+02,3.997227637326457028e+01,2.200000000000000000e+02,4.944427637326457159e+01
2.210000000000000000e+02,7.231276373264570623e+00,2.210000000000000000e+02,1.210927637326457074e+01,2.210000000000000000e+02,1.950727637326457042e+01,2.210000000000000000e+02,2.905627637326456991e+01,2.210000000000000000e+02,3.997227637326457028e+01,2.210000000000000000e+02,4.944427637326457159e+01
2.220000000000000000e+02,7.231276373264570623e+00,2.220000000000000000e+02,1.210927637326457074e+01,2.220000000000000000e+02,1.940727637326456900e+01,2.220000000000000000e+02,2.905627637326456991e+01,2.220000000000000000e+02,3.977227637326457454e+01,2.220000000000000000e+02,4.924427637326457585e+01
2.230000000000000000e+02,7.331276373264570267e+00,2.230000000000000000e+02,1.210927637326457074e+01,2.230000000000000000e+02,1.940727637326456900e+01,2.230000000000000000e+02,2.895627637326456849e+01,2.230000000000000000e+02,3.977227637326457454e+01,2.230000000000000000e+02,4.924427637326457585e+01
2.240000000000000000e+02,7.231276373264570623e+00,2.240000000000000000e+02,1.190927637326457145e+01,2.240000000000000000e+02,1.940727637326456900e+01,2.240000000000000000e+02,2.895627637326456849e+01,2.240000000000000000e+02,3.967227637326457312e+01,2.240000000000000000e+02,4.914427637326457443e+01
2.250000000000000000e+02,7.231276373264570623e+00,2.250000000000000000e+02,1.200927637326457109e+01,2.250000000000000000e+02,1.940727637326456900e+01,2.250000000000000000e+02,2.905627637326456991e+01,2.250000000000000000e+02,3.967227637326457312e+01,2.250000000000000000e+02,4.914427637326457443e+01
2.260000000000000000e+02,7.231276373264570623e+00,2.260000000000000000e+02,1.190927637326457145e+01,2.260000000000000000e+02,1.930727637326456758e+01,2.260000000000000000e+02,2.905627637326456991e+01,2.260000000000000000e+02,3.957227637326457170e+01,2.260000000000000000e+02,4.904427637326457301e+01
2.270000000000000000e+02,7.231276373264570623e+00,2.270000000000000000e+02,1.190927637326457145e+01,2.270000000000000000e+02,1.940727637326456900e+01,2.270000000000000000e+02,2.895627637326456849e+01,2.270000000000000000e+02,3.957227637326457170e+01,2.270000000000000000e+02,4.904427637326457301e+01
2.280000000000000000e+02,7.231276373264570623e+00,2.280000000000000000e+02,1.190927637326457145e+01,2.280000000000000000e+02,1.930727637326456758e+01,2.280000000000000000e+02,2.885627637326457062e+01,2.280000000000000000e+02,3.967227637326457312e+01,2.280000000000000000e+02,4.904427637326457301e+01
2.290000000000000000e+02,7.431276373264569912e+00,2.290000000000000000e+02,1.210927637326457074e+01,2.290000000000000000e+02,1.930727637326456758e+01,2.290000000000000000e+02,2.885627637326457062e+01,2.290000000000000000e+02,3.947227637326457028e+01,2.290000000000000000e+02,4.884427637326457017e+01
2.300000000000000000e+02,7.331276373264570267e+00,2.300000000000000000e+02,1.200927637326457109e+01,2.300000000000000000e+02,1.920727637326456971e+01,2.300000000000000000e+02,2.885627637326457062e+01,2.300000000000000000e+02,3.947227637326457028e+01,2.300000000000000000e+02,4.884427637326457017e+01
2.310000000000000000e+02,7.331276373264570267e+00,2.310000000000000000e+02,1.200927637326457109e+01,2.310000000000000000e+02,1.930727637326456758e+01,2.310000000000000000e+02,2.885627637326457062e+01,2.310000000000000000e+02,3.937227637326457597e+01,2.310000000000000000e+02,4.874427637326457585e+01
2.320000000000000000e+02,7.231276373264570623e+00,2.320000000000000000e+02,1.200927637326457109e+01,2.320000000000000000e+02,1.920727637326456971e+01,2.320000000000000000e+02,2.885627637326457062e+01,2.320000000000000000e+02,3.937227637326457597e+01,2.320000000000000000e+02,4.874427637326457585e+01
2.330000000000000000e+02,7.231276373264570623e+00,2.330000000000000000e+02,1.190927637326457145e+01,2.330000000000000000e+02,1.920727637326456971e+01,2.330000000000000000e+02,2.875627637326456920e+01,2.330000000000000000e+02,3.927227637326457454e+01,2.330000000000000000e+02,4.854427637326457301e+01
2.340000000000000000e+02,7.231276373264570623e+00,2.340000000000000000e+02,1.190927637326457145e+01,2.340000000000000000e+02,1.920727637326456971e+01,2.340000000000000000e+02,2.875627637326456920e+01,2.340000000000000000e+02,3.917227637326457312e+01,2.340000000000000000e+02,4.854427637326457301e+01
2.350000000000000000e+02,7.231276373264570623e+00,2.350000000000000000e+02,1.200927637326457109e+01,2.350000000000000000e+02,1.930727637326456758e+01,2.350000000000000000e+02,2.875627637326456920e+01,2.350000000000000000e+02,3.917227637326457312e+01,2.350000000000000000e+02,4.854427637326457301e+01
2.360000000000000000e+02,7.231276373264570623e+00,2.360000000000000000e+02,1.190927637326457145e+01,2.360000000000000000e+02,1.930727637326456758e+01,2.360000000000000000e+02,2.875627637326456920e+01,2.360000000000000000e+02,3.917227637326457312e+01,2.360000000000000000e+02,4.844427637326457159e+01
2.370000000000000000e+02,7.231276373264570623e+00,2.370000000000000000e+02,1.190927637326457145e+01,2.370000000000000000e+02,1.920727637326456971e+01,2.370000000000000000e+02,2.865627637326456778e+01,2.370000000000000000e+02,3.917227637326457312e+01,2.370000000000000000e+02,4.834427637326457017e+01
2.380000000000000000e+02,7.131276373264570978e+00,2.380000000000000000e+02,1.190927637326457145e+01,2.380000000000000000e+02,1.930727637326456758e+01,2.380000000000000000e+02,2.855627637326456991e+01,2.380000000000000000e+02,3.907227637326457170e+01,2.380000000000000000e+02,4.824427637326457585e+01
2.390000000000000000e+02,7.131276373264570978e+00,2.390000000000000000e+02,1.190927637326457145e+01,2.390000000000000000e+02,1.920727637326456971e+01,2.390000000000000000e+02,2.855627637326456991e+01,2.390000000000000000e+02,3.907227637326457170e+01,2.390000000000000000e+02,4.824427637326457585e+01
2.400000000000000000e+02,7.131276373264570978e+00,2.400000000000000000e+02,1.190927637326457145e+01,2.400000000000000000e+02,1.930727637326456758e+01,2.400000000000000000e+02,2.865627637326456778e+01,2.400000000000000000e+02,3.887227637326457597e+01,2.400000000000000000e+02,4.814427637326457443e+01
2.410000000000000000e+02,7.231276373264570623e+00,2.410000000000000000e+02,1.180927637326457003e+01,2.410000000000000000e+02,1.920727637326456971e+01,2.410000000000000000e+02,2.855627637326456991e+01,2.410000000000000000e+02,3.887227637326457597e+01,2.410000000000000000e+02,4.814427637326457443e+01
2.420000000000000000e+02,7.131276373264570978e+00,2.420000000000000000e+02,1.180927637326457003e+01,2.420000000000000000e+02,1.930727637326456758e+01,2.420000000000000000e+02,2.845627637326456849e+01,2.420000000000000000e+02,3.887227637326457597e+01,2.420000000000000000e+02,4.804427637326457301e+01
2.430000000000000000e+02,7.231276373264570623e+00,2.430000000000000000e+02,1.190927637326457145e+01,2.430000000000000000e+02,1.940727637326456900e+01,2.430000000000000000e+02,2.855627637326456991e+01,2.430000000000000000e+02,3.887227637326457597e+01,2.430000000000000000e+02,4.794427637326457159e+01
2.440000000000000000e+02,7.231276373264570623e+00,2.440000000000000000e+02,1.190927637326457145e+01,2.440000000000000000e+02,1.930727637326456758e+01,2.440000000000000000e+02,2.855627637326456991e+01,2.440000000000000000e+02,3.867227637326457312e+01,2.440000000000000000e+02,4.784427637326457017e+01
2.450000000000000000e+02,7.131276373264570978e+00,2.450000000000000000e+02,1.180927637326457003e+01,2.450000000000000000e+02,1.920727637326456971e+01,2.450000000000000000e+02,2.845627637326456849e+01,2.450000000000000000e+02,3.867227637326457312e+01,2.450000000000000000e+02,4.794427637326457159e+01
2.460000000000000000e+02,7.131276373264570978e+00,2.460000000000000000e+02,1.190927637326457145e+01,2.460000000000000000e+02,1.900727637326457042e+01,2.460000000000000000e+02,2.835627637326457062e+01,2.460000000000000000e+02,3.857227637326457170e+01,2.460000000000000000e+02,4.784427637326457017e+01
2.470000000000000000e+02,7.131276373264570978e+00,2.470000000000000000e+02,1.190927637326457145e+01,2.470000000000000000e+02,1.900727637326457042e+01,2.470000000000000000e+02,2.835627637326457062e+01,2.470000000000000000e+02,3.857227637326457170e+01,2.470000000000000000e+02,4.774427637326457585e+01
2.480000000000000000e+02,7.231276373264570623e+00,2.480000000000000000e+02,1.190927637326457145e+01,2.480000000000000000e+02,1.910727637326456829e+01,2.480000000000000000e+02,2.845627637326456849e+01,2.480000000000000000e+02,3.867227637326457312e+01,2.480000000000000000e+02,4.774427637326457585e+01
2.490000000000000000e+02,7.231276373264570623e+00,2.490000000000000000e+02,1.190927637326457145e+01,2.490000000000000000e+02,1.900727637326457042e+01,2.490000000000000000e+02,2.835627637326457062e+01,2.490000000000000000e+02,3.857227637326457170e+01,2.490000000000000000e+02,4.764427637326457443e+01
2.500000000000000000e+02,7.131276373264570978e+00,2.500000000000000000e+02,1.190927637326457145e+01,2.500000000000000000e+02,1.910727637326456829e+01,2.500000000000000000e+02,2.835627637326457062e+01,2.500000000000000000e+02,3.857227637326457170e+01,2.500000000000000000e+02,4.764427637326457443e+01
2.510000000000000000e+02,7.131276373264570978e+00,2.510000000000000000e+02,1.190927637326457145e+01,2.510000000000000000e+02,1.910727637326456829e+01,2.510000000000000000e+02,2.825627637326456920e+01,2.510000000000000000e+02,3.847227637326457028e+01,2.510000000000000000e+02,4.754427637326457301e+01
2.520000000000000000e+02,7.131276373264570978e+00,2.520000000000000000e+02,1.180927637326457003e+01,2.520000000000000000e+02,1.910727637326456829e+01,2.520000000000000000e+02,2.835627637326457062e+01,2.520000000000000000e+02,3.847227637326457028e+01,2.520000000000000000e+02,4.754427637326457301e+01
2.530000000000000000e+02,7.231276373264570623e+00,2.530000000000000000e+02,1.190927637326457145e+01,2.530000000000000000e+02,1.900727637326457042e+01,2.530000000000000000e+02,2.835627637326457062e+01,2.530000000000000000e+02,3.837227637326457597e+01,2.530000000000000000e+02,4.744427637326457159e+01
2.540000000000000000e+02,7.131276373264570978e+00,2.540000000000000000e+02,1.180927637326457003e+01,2.540000000000000000e+02,1.900727637326457042e+01,2.540000000000000000e+02,2.825627637326456920e+01,2.540000000000000000e+02,3.837227637326457597e+01,2.540000000000000000e+02,4.744427637326457159e+01
2.550000000000000000e+02,7.131276373264570978e+00,2.550000000000000000e+02,1.180927637326457003e+01,2.550000000000000000e+02,1.890727637326456900e+01,2.550000000000000000e+02,2.825627637326456920e+01,2.550000000000000000e+02,3.837227637326457597e+01,2.550000000000000000e+02,4.734427637326457017e+01
2.560000000000000000e+02,7.031276373264569557e+00,2.560000000000000000e+02,1.170927637326457038e+01,2.560000000000000000e+02,1.890727637326456900e+01,2.560000000000000000e+02,2.815627637326456778e+01,2.560000000000000000e+02,3.817227637326457312e+01,2.560000000000000000e+02,4.724427637326457585e+01
2.570000000000000000e+02,7.131276373264570978e+00,2.570000000000000000e+02,1.180927637326457003e+01,2.570000000000000000e+02,1.880727637326456758e+01,2.570000000000000000e+02,2.805627637326456991e+01,2.570000000000000000e+02,3.827227637326457454e+01,2.570000000000000000e+02,4.734427637326457017e+01
2.580000000000000000e+02,7.231276373264570623e+00,2.580000000000000000e+02,1.180927637326457003e+01,2.580000000000000000e+02,1.890727637326456900e+01,2.580000000000000000e+02,2.815627637326456778e+01,2.580000000000000000e+02,3.817227637326457312e+01,2.580000000000000000e+02,4.714427637326457443e+01
2.590000000000000000e+02,7.131276373264570978e+00,2.590000000000000000e+02,1.180927637326457003e+01,2.590000000000000000e+02,1.900727637326457042e+01,2.590000000000000000e+02,2.815627637326456778e+01,2.590000000000000000e+02,3.817227637326457312e+01,2.590000000000000000e+02,4.714427637326457443e+01
2.600000000000000000e+02,7.231276373264570623e+00,2.600000000000000000e+02,1.180927637326457003e+01,2.600000000000000000e+02,1.900727637326457042e+01,2.600000000000000000e+02,2.825627637326456920e+01,2.600000000000000000e+02,3.807227637326457170e+01,2.600000000000000000e+02,4.694427637326457159e+01
2.610000000000000000e+02,7.131276373264570978e+00,2.610000000000000000e+02,1.180927637326457003e+01,2.610000000000000000e+02,1.890727637326456900e+01,2.610000000000000000e+02,2.815627637326456778e+01,2.610000000000000000e+02,3.807227637326457170e+01,2.610000000000000000e+02,4.694427637326457159e+01
2.620000000000000000e+02,7.231276373264570623e+00,2.620000000000000000e+02,1.180927637326457003e+01,2.620000000000000000e+02,1.890727637326456900e+01,2.620000000000000000e+02,2.805627637326456991e+01,2.620000000000000000e+02,3.807227637326457170e+01,2.620000000000000000e+02,4.684427637326457017e+01
2.630000000000000000e+02,7.331276373264570267e+00,2.630000000000000000e+02,1.180927637326457003e+01,2.630000000000000000e+02,1.880727637326456758e+01,2.630000000000000000e+02,2.805627637326456991e+01,2.630000000000000000e+02,3.807227637326457170e+01,2.630000000000000000e+02,4.684427637326457017e+01
2.640000000000000000e+02,7.231276373264570623e+00,2.640000000000000000e+02,1.180927637326457003e+01,2.640000000000000000e+02,1.890727637326456900e+01,2.640000000000000000e+02,2.795627637326456849e+01,2.640000000000000000e+02,3.797227637326457028e+01,2.640000000000000000e+02,4.684427637326457017e+01
2.650000000000000000e+02,7.331276373264570267e+00,2.650000000000000000e+02,1.180927637326457003e+01,2.650000000000000000e+02,1.890727637326456900e+01,2.650000000000000000e+02,2.815627637326456778e+01,2.650000000000000000e+02,3.807227637326457170e+01,2.650000000000000000e+02,4.674427637326457585e+01
2.660000000000000000e+02,7.231276373264570623e+00,2.660000000000000000e+02,1.170927637326457038e+01,2.660000000000000000e+02,1.870727637326456971e+01,2.660000000000000000e+02,2.805627637326456991e+01,2.660000000000000000e+02,3.807227637326457170e+01,2.660000000000000000e+02,4.674427637326457585e+01
2.670000000000000000e+02,7.231276373264570623e+00,2.670000000000000000e+02,1.180927637326457003e+01,2.670000000000000000e+02,1.880727637326456758e+01,2.670000000000000000e+02,2.795627637326456849e+01,2.670000000000000000e+02,3.807227637326457170e+01,2.670000000000000000e+02,4.664427637326457443e+01
2.680000000000000000e+02,7.231276373264570623e+00,2.680000000000000000e+02,1.180927637326457003e+01,2.680000000000000000e+02,1.890727637326456900e+01,2.680000000000000000e+02,2.805627637326456991e+01,2.680000000000000000e+02,3.807227637326457170e+01,2.680000000000000000e+02,4.664427637326457443e+01
2.690000000000000000e+02,7.231276373264570623e+00,2.690000000000000000e+02,1.170927637326457038e+01,2.690000000000000000e+02,1.880727637326456758e+01,2.690000000000000000e+02,2.805627637326456991e+01,2.690000000000000000e+02,3.787227637326457597e+01,2.690000000000000000e+02,4.644427637326457159e+01
2.700000000000000000e+02,7.131276373264570978e+00,2.700000000000000000e+02,1.170927637326457038e+01,2.700000000000000000e+02,1.860727637326456829e+01,2.700000000000000000e+02,2.785627637326457062e+01,2.700000000000000000e+02,3.797227637326457028e+01,2.700000000000000000e+02,4.654427637326457301e+01
2.710000000000000000e+02,7.131276373264570978e+00,2.710000000000000000e+02,1.170927637326457038e+01,2.710000000000000000e+02,1.880727637326456758e+01,2.710000000000000000e+02,2.795627637326456849e+01,2.710000000000000000e+02,3.797227637326457028e+01,2.710000000000000000e+02,4.654427637326457301e+01
2.720000000000000000e+02,7.131276373264570978e+00,2.720000000000000000e+02,1.170927637326457038e+01,2.720000000000000000e+02,1.870727637326456971e+01,2.720000000000000000e+02,2.785627637326457062e+01,2.720000000000000000e+02,3.787227637326457597e+01,2.720000000000000000e+02,4.644427637326457159e+01
2.730000000000000000e+02,7.131276373264570978e+00,2.730000000000000000e+02,1.160927637326457074e+01,2.730000000000000000e+02,1.870727637326456971e+01,2.730000000000000000e+02,2.785627637326457062e+01,2.730000000000000000e+02,3.777227637326457454e+01,2.730000000000000000e+02,4.634427637326457017e+01
2.740000000000000000e+02,7.331276373264570267e+00,2.740000000000000000e+02,1.180927637326457003e+01,2.740000000000000000e+02,1.860727637326456829e+01,2.740000000000000000e+02,2.765627637326456778e+01,2.740000000000000000e+02,3.767227637326457312e+01,2.740000000000000000e+02,4.614427637326457443e+01
2.750000000000000000e+02,7.231276373264570623e+00,2.750000000000000000e+02,1.170927637326457038e+01,2.750000000000000000e+02,1.870727637326456971e+01,2.750000000000000000e+02,2.775627637326456920e+01,2.750000000000000000e+02,3.777227637326457454e+01,2.750000000000000000e+02,4.624427637326457585e+01
2.760000000000000000e+02,7.231276373264570623e+00,2.760000000000000000e+02,1.180927637326457003e+01,2.760000000000000000e+02,1.870727637326456971e+01,2.760000000000000000e+02,2.775627637326456920e+01,2.760000000000000000e+02,3.767227637326457312e+01,2.760000000000000000e+02,4.624427637326457585e+01
2.770000000000000000e+02,7.231276373264570623e+00,2.770000000000000000e+02,1.170927637326457038e+01,2.770000000000000000e+02,1.860727637326456829e+01,2.770000000000000000e+02,2.775627637326456920e+01,2.770000000000000000e+02,3.757227637326457170e+01,2.770000000000000000e+02,4.614427637326457443e+01
2.780000000000000000e+02,7.131276373264570978e+00,2.780000000000000000e+02,1.160927637326457074e+01,2.780000000000000000e+02,1.870727637326456971e+01,2.780000000000000000e+02,2.775627637326456920e+01,2.780000000000000000e+02,3.757227637326457170e+01,2.780000000000000000e+02,4.594427637326457159e+01
2.790000000000000000e+02,7.031276373264569557e+00,2.790000000000000000e+02,1.170927637326457038e+01,2.790000000000000000e+02,1.870727637326456971e+01,2.790000000000000000e+02,2.785627637326457062e+01,2.790000000000000000e+02,3.747227637326457028e+01,2.790000000000000000e+02,4.594427637326457159e+01
2.800000000000000000e+02,7.131276373264570978e+00,2.800000000000000000e+02,1.160927637326457074e+01,2.800000000000000000e+02,1.860727637326456829e+01,2.800000000000000000e+02,2.775627637326456920e+01,2.800000000000000000e+02,3.737227637326457597e+01,2.800000000000000000e+02,4.584427637326457017e+01
2.810000000000000000e+02,7.031276373264569557e+00,2.810000000000000000e+02,1.160927637326457074e+01,2.810000000000000000e+02,1.870727637326456971e+01,2.810000000000000000e+02,2.775627637326456920e+01,2.810000000000000000e+02,3.737227637326457597e+01,2.810000000000000000e+02,4.594427637326457159e+01
2.820000000000000000e+02,7.131276373264570978e+00,2.820000000000000000e+02,1.180927637326457003e+01,2.820000000000000000e+02,1.870727637326456971e+01,2.820000000000000000e+02,2.775627637326456920e+01,2.820000000000000000e+02,3.747227637326457028e+01,2.820000000000000000e+02,4.584427637326457017e+01
2.830000000000000000e+02,7.131276373264570978e+00,2.830000000000000000e+02,1.180927637326457003e+01,2.830000000000000000e+02,1.870727637326456971e+01,2.830000000000000000e+02,2.775627637326456920e+01,2.830000000000000000e+02,3.747227637326457028e+01,2.830000000000000000e+02,4.584427637326457017e+01
2.840000000000000000e+02,7.031276373264569557e+00,2.840000000000000000e+02,1.170927637326457038e+01,2.840000000000000000e+02,1.860727637326456829e+01,2.840000000000000000e+02,2.765627637326456778e+01,2.840000000000000000e+02,3.737227637326457597e+01,2.840000000000000000e+02,4.584427637326457017e+01
2.850000000000000000e+02,7.131276373264570978e+00,2.850000000000000000e+02,1.180927637326457003e+01,2.850000000000000000e+02,1.870727637326456971e+01,2.850000000000000000e+02,2.765627637326456778e+01,2.850000000000000000e+02,3.737227637326457597e+01,2.850000000000000000e+02,4.574427637326457585e+01
2.860000000000000000e+02,7.031276373264569557e+00,2.860000000000000000e+02,1.160927637326457074e+01,2.860000000000000000e+02,1.860727637326456829e+01,2.860000000000000000e+02,2.765627637326456778e+01,2.860000000000000000e+02,3.737227637326457597e+01,2.860000000000000000e+02,4.574427637326457585e+01
2.870000000000000000e+02,7.131276373264570978e+00,2.870000000000000000e+02,1.170927637326457038e+01,2.870000000000000000e+02,1.850727637326457042e+01,2.870000000000000000e+02,2.755627637326456991e+01,2.870000000000000000e+02,3.717227637326457312e+01,2.870000000000000000e+02,4.564427637326457443e+01
2.880000000000000000e+02,7.131276373264570978e+00,2.880000000000000000e+02,1.160927637326457074e+01,2.880000000000000000e+02,1.870727637326456971e+01,2.880000000000000000e+02,2.765627637326456778e+01,2.880000000000000000e+02,3.727227637326457454e+01,2.880000000000000000e+02,4.554427637326457301e+01
2.890000000000000000e+02,7.131276373264570978e+00,2.890000000000000000e+02,1.160927637326457074e+01,2.890000000000000000e+02,1.870727637326456971e+01,2.890000000000000000e+02,2.755627637326456991e+01,2.890000000000000000e+02,3.717227637326457312e+01,2.890000000000000000e+02,4.554427637326457301e+01
2.900000000000000000e+02,7.131276373264570978e+00,2.900000000000000000e+02,1.160927637326457074e+01,2.900000000000000000e+02,1.850727637326457042e+01,2.900000000000000000e+02,2.755627637326456991e+01,2.900000000000000000e+02,3.717227637326457312e+01,2.900000000000000000e+02,4.534427637326457017e+01
2.910000000000000000e+02,7.131276373264570978e+00,2.910000000000000000e+02,1.170927637326457038e+01,2.910000000000000000e+02,1.870727637326456971e+01,2.910000000000000000e+02,2.755627637326456991e+01,2.910000000000000000e+02,3.717227637326457312e+01,2.910000000000000000e+02,4.544427637326457159e+01
2.920000000000000000e+02,7.031276373264569557e+00,2.920000000000000000e+02,1.160927637326457074e+01,2.920000000000000000e+02,1.850727637326457042e+01,2.920000000000000000e+02,2.745627637326456849e+01,2.920000000000000000e+02,3.717227637326457312e+01,2.920000000000000000e+02,4.524427637326457585e+01
2.930000000000000000e+02,7.231276373264570623e+00,2.930000000000000000e+02,1.160927637326457074e+01,2.930000000000000000e+02,1.860727637326456829e+01,2.930000000000000000e+02,2.735627637326457062e+01,2.930000000000000000e+02,3.697227637326457028e+01,2.930000000000000000e+02,4.514427637326457443e+01
2.940000000000000000e+02,7.031276373264569557e+00,2.940000000000000000e+02,1.160927637326457074e+01,2.940000000000000000e+02,1.850727637326457042e+01,2.940000000000000000e+02,2.735627637326457062e+01,2.940000000000000000e+02,3.717227637326457312e+01,2.940000000000000000e+02,4.524427637326457585e+01
2.950000000000000000e+02,7.031276373264569557e+00,2.950000000000000000e+02,1.160927637326457074e+01,2.950000000000000000e+02,1.850727637326457042e+01,2.950000000000000000e+02,2.735627637326457062e+01,2.950000000000000000e+02,3.707227637326457170e+01,2.950000000000000000e+02,4.514427637326457443e+01
2.960000000000000000e+02,7.031276373264569557e+00,2.960000000000000000e+02,1.150927637326457109e+01,2.960000000000000000e+02,1.840727637326456900e+01,2.960000000000000000e+02,2.735627637326457062e+01,2.960000000000000000e+02,3.717227637326457312e+01,2.960000000000000000e+02,4.514427637326457443e+01
2.970000000000000000e+02,7.131276373264570978e+00,2.970000000000000000e+02,1.160927637326457074e+01,2.970000000000000000e+02,1.840727637326456900e+01,2.970000000000000000e+02,2.745627637326456849e+01,2.970000000000000000e+02,3.697227637326457028e+01,2.970000000000000000e+02,4.504427637326457301e+01
2.980000000000000000e+02,7.131276373264570978e+00,2.980000000000000000e+02,1.160927637326457074e+01,2.980000000000000000e+02,1.850727637326457042e+01,2.980000000000000000e+02,2.735627637326457062e+01,2.980000000000000000e+02,3.697227637326457028e+01,2.980000000000000000e+02,4.504427637326457301e+01
2.990000000000000000e+02,7.031276373264569557e+00,2.990000000000000000e+02,1.150927637326457109e+01,2.990000000000000000e+02,1.850727637326457042e+01,2.990000000000000000e+02,2.735627637326457062e+01,2.990000000000000000e+02,3.697227637326457028e+01,2.990000000000000000e+02,4.514427637326457443e+01
3.000000000000000000e+02,7.131276373264570978e+00,3.000000000000000000e+02,1.170927637326457038e+01,3.000000000000000000e+02,1.850727637326457042e+01,3.000000000000000000e+02,2.745627637326456849e+01,3.000000000000000000e+02,3.697227637326457028e+01,3.000000000000000000e+02,4.514427637326457443e+01
