time (s), 9.375000,time (s), 18.750000,time (s), 37.500000,time (s), 75.000000,time (s), 150.000000,time (s), 300.000000
2.040000000000000000e+02,6.888906451085487603e+00,2.040000000000000000e+02,1.246090645108548678e+01,2.040000000000000000e+02,1.911390645108548725e+01,2.040000000000000000e+02,3.026990645108548961e+01,2.040000000000000000e+02,4.015890645108548540e+01,2.040000000000000000e+02,4.943890645108548654e+01
2.050000000000000000e+02,6.888906451085487603e+00,2.050000000000000000e+02,1.246090645108548678e+01,2.050000000000000000e+02,1.901390645108548938e+01,2.050000000000000000e+02,3.016990645108548819e+01,2.050000000000000000e+02,4.005890645108548398e+01,2.050000000000000000e+02,4.923890645108548370e+01
2.060000000000000000e+02,6.788906451085487959e+00,2.060000000000000000e+02,1.236090645108548713e+01,2.060000000000000000e+02,1.901390645108548938e+01,2.060000000000000000e+02,2.996990645108548890e+01,2.060000000000000000e+02,3.985890645108548824e+01,2.060000000000000000e+02,4.883890645108548512e+01
2.070000000000000000e+02,6.788906451085487959e+00,2.070000000000000000e+02,1.236090645108548713e+01,2.070000000000000000e+02,1.901390645108548938e+01,2.070000000000000000e+02,2.996990645108548890e+01,2.070000000000000000e+02,3.965890645108548540e+01,2.070000000000000000e+02,4.863890645108548227e+01
2.080000000000000000e+02,6.888906451085487603e+00,2.080000000000000000e+02,1.236090645108548713e+01,2.080000000000000000e+02,1.891390645108548796e+01,2.080000000000000000e+02,2.986990645108548748e+01,2.080000000000000000e+02,3.945890645108548256e+01,2.080000000000000000e+02,4.833890645108548512e+01
2.090000000000000000e+02,6.888906451085487603e+00,2.090000000000000000e+02,1.226090645108548749e+01,2.090000000000000000e+02,1.881390645108549009e+01,2.090000000000000000e+02,2.976990645108548961e+01,2.090000000000000000e+02,3.925890645108548682e+01,2.090000000000000000e+02,4.803890645108548796e+01
2.100000000000000000e+02,6.888906451085487603e+00,2.100000000000000000e+02,1.226090645108548749e+01,2.100000000000000000e+02,1.871390645108548867e+01,2.100000000000000000e+02,2.966990645108548819e+01,2.100000000000000000e+02,3.915890645108548540e+01,2.100000000000000000e+02,4.783890645108548512e+01
2.110000000000000000e+02,6.788906451085487959e+00,2.110000000000000000e+02,1.216090645108548607e+01,2.110000000000000000e+02,1.861390645108548725e+01,2.110000000000000000e+02,2.946990645108548890e+01,2.110000000000000000e+02,3.895890645108548256e+01,2.110000000000000000e+02,4.763890645108548227e+01
2.120000000000000000e+02,6.688906451085487426e+00,2.120000000000000000e+02,1.196090645108548678e+01,2.120000000000000000e+02,1.851390645108548938e+01,2.120000000000000000e+02,2.926990645108548961e+01,2.120000000000000000e+02,3.885890645108548824e+01,2.120000000000000000e+02,4.753890645108548796e+01
2.130000000000000000e+02,6.688906451085487426e+00,2.130000000000000000e+02,1.196090645108548678e+01,2.130000000000000000e+02,1.861390645108548725e+01,2.130000000000000000e+02,2.916990645108548819e+01,2.130000000000000000e+02,3.875890645108548682e+01,2.130000000000000000e+02,4.723890645108548370e+01
2.140000000000000000e+02,6.688906451085487426e+00,2.140000000000000000e+02,1.196090645108548678e+01,2.140000000000000000e+02,1.851390645108548938e+01,2.140000000000000000e+02,2.906990645108548676e+01,2.140000000000000000e+02,3.855890645108548398e+01,2.140000000000000000e+02,4.713890645108548227e+01
2.150000000000000000e+02,6.688906451085487426e+00,2.150000000000000000e+02,1.196090645108548678e+01,2.150000000000000000e+02,1.831390645108549009e+01,2.150000000000000000e+02,2.896990645108548890e+01,2.150000000000000000e+02,3.835890645108548824e+01,2.150000000000000000e+02,4.693890645108548654e+01
2.160000000000000000e+02,6.588906451085487781e+00,2.160000000000000000e+02,1.186090645108548713e+01,2.160000000000000000e+02,1.831390645108549009e+01,2.160000000000000000e+02,2.886990645108548748e+01,2.160000000000000000e+02,3.825890645108548682e+01,2.160000000000000000e+02,4.673890645108548370e+01
2.170000000000000000e+02,6.688906451085487426e+00,2.170000000000000000e+02,1.186090645108548713e+01,2.170000000000000000e+02,1.811390645108548725e+01,2.170000000000000000e+02,2.866990645108548819e+01,2.170000000000000000e+02,3.785890645108548824e+01,2.170000000000000000e+02,4.633890645108548512e+01
2.180000000000000000e+02,6.688906451085487426e+00,2.180000000000000000e+02,1.186090645108548713e+01,2.180000000000000000e+02,1.801390645108548938e+01,2.180000000000000000e+02,2.856990645108548676e+01,2.180000000000000000e+02,3.785890645108548824e+01,2.180000000000000000e+02,4.623890645108548370e+01
2.190000000000000000e+02,6.688906451085487426e+00,2.190000000000000000e+02,1.186090645108548713e+01,2.190000000000000000e+02,1.811390645108548725e+01,2.190000000000000000e+02,2.856990645108548676e+01,2.190000000000000000e+02,3.765890645108548540e+01,2.190000000000000000e+02,4.613890645108548227e+01
2.200000000000000000e+02,6.688906451085487426e+00,2.200000000000000000e+02,1.186090645108548713e+01,2.200000000000000000e+02,1.801390645108548938e+01,2.200000000000000000e+02,2.846990645108548890e+01,2.200000000000000000e+02,3.755890645108548398e+01,2.200000000000000000e+02,4.593890645108548654e+01
2.210000000000000000e+02,6.388906451085487603e+00,2.210000000000000000e+02,1.156090645108548642e+01,2.210000000000000000e+02,1.801390645108548938e+01,2.210000000000000000e+02,2.836990645108548748e+01,2.210000000000000000e+02,3.745890645108548256e+01,2.210000000000000000e+02,4.573890645108548370e+01
2.220000000000000000e+02,6.388906451085487603e+00,2.220000000000000000e+02,1.156090645108548642e+01,2.220000000000000000e+02,1.781390645108549009e+01,2.220000000000000000e+02,2.816990645108548819e+01,2.220000000000000000e+02,3.715890645108548540e+01,2.220000000000000000e+02,4.543890645108548654e+01
2.230000000000000000e+02,6.388906451085487603e+00,2.230000000000000000e+02,1.156090645108548642e+01,2.230000000000000000e+02,1.781390645108549009e+01,2.230000000000000000e+02,2.816990645108548819e+01,2.230000000000000000e+02,3.705890645108548398e+01,2.230000000000000000e+02,4.513890645108548227e+01
2.240000000000000000e+02,6.388906451085487603e+00,2.240000000000000000e+02,1.156090645108548642e+01,2.240000000000000000e+02,1.771390645108548867e+01,2.240000000000000000e+02,2.786990645108548748e+01,2.240000000000000000e+02,3.685890645108548824e+01,2.240000000000000000e+02,4.503890645108548796e+01
2.250000000000000000e+02,6.388906451085487603e+00,2.250000000000000000e+02,1.146090645108548678e+01,2.250000000000000000e+02,1.781390645108549009e+01,2.250000000000000000e+02,2.796990645108548890e+01,2.250000000000000000e+02,3.665890645108548540e+01,2.250000000000000000e+02,4.473890645108548370e+01
2.260000000000000000e+02,6.388906451085487603e+00,2.260000000000000000e+02,1.146090645108548678e+01,2.260000000000000000e+02,1.771390645108548867e+01,2.260000000000000000e+02,2.786990645108548748e+01,2.260000000000000000e+02,3.665890645108548540e+01,2.260000000000000000e+02,4.473890645108548370e+01
2.270000000000000000e+02,6.388906451085487603e+00,2.270000000000000000e+02,1.136090645108548713e+01,2.270000000000000000e+02,1.761390645108548725e+01,2.270000000000000000e+02,2.766990645108548819e+01,2.270000000000000000e+02,3.655890645108548398e+01,2.270000000000000000e+02,4.453890645108548796e+01
2.280000000000000000e+02,6.188906451085487426e+00,2.280000000000000000e+02,1.126090645108548749e+01,2.280000000000000000e+02,1.751390645108548938e+01,2.280000000000000000e+02,2.756990645108548676e+01,2.280000000000000000e+02,3.635890645108548824e+01,2.280000000000000000e+02,4.433890645108548512e+01
2.290000000000000000e+02,6.188906451085487426e+00,2.290000000000000000e+02,1.126090645108548749e+01,2.290000000000000000e+02,1.741390645108548796e+01,2.290000000000000000e+02,2.746990645108548890e+01,2.290000000000000000e+02,3.615890645108548540e+01,2.290000000000000000e+02,4.413890645108548227e+01
2.300000000000000000e+02,6.388906451085487603e+00,2.300000000000000000e+02,1.136090645108548713e+01,2.300000000000000000e+02,1.731390645108549009e+01,2.300000000000000000e+02,2.726990645108548961e+01,2.300000000000000000e+02,3.595890645108548256e+01,2.300000000000000000e+02,4.383890645108548512e+01
2.310000000000000000e+02,6.188906451085487426e+00,2.310000000000000000e+02,1.126090645108548749e+01,2.310000000000000000e+02,1.731390645108549009e+01,2.310000000000000000e+02,2.736990645108548748e+01,2.310000000000000000e+02,3.585890645108548824e+01,2.310000000000000000e+02,4.363890645108548227e+01
2.320000000000000000e+02,6.188906451085487426e+00,2.320000000000000000e+02,1.126090645108548749e+01,2.320000000000000000e+02,1.731390645108549009e+01,2.320000000000000000e+02,2.716990645108548819e+01,2.320000000000000000e+02,3.565890645108548540e+01,2.320000000000000000e+02,4.353890645108548796e+01
2.330000000000000000e+02,6.188906451085487426e+00,2.330000000000000000e+02,1.116090645108548607e+01,2.330000000000000000e+02,1.721390645108548867e+01,2.330000000000000000e+02,2.706990645108548676e+01,2.330000000000000000e+02,3.565890645108548540e+01,2.330000000000000000e+02,4.343890645108548654e+01
2.340000000000000000e+02,6.188906451085487426e+00,2.340000000000000000e+02,1.116090645108548607e+01,2.340000000000000000e+02,1.711390645108548725e+01,2.340000000000000000e+02,2.696990645108548890e+01,2.340000000000000000e+02,3.555890645108548398e+01,2.340000000000000000e+02,4.323890645108548370e+01
2.350000000000000000e+02,6.188906451085487426e+00,2.350000000000000000e+02,1.116090645108548607e+01,2.350000000000000000e+02,1.711390645108548725e+01,2.350000000000000000e+02,2.676990645108548961e+01,2.350000000000000000e+02,3.525890645108548682e+01,2.350000000000000000e+02,4.293890645108548654e+01
2.360000000000000000e+02,6.188906451085487426e+00,2.360000000000000000e+02,1.116090645108548607e+01,2.360000000000000000e+02,1.691390645108548796e+01,2.360000000000000000e+02,2.666990645108548819e+01,2.360000000000000000e+02,3.515890645108548540e+01,2.360000000000000000e+02,4.283890645108548512e+01
2.370000000000000000e+02,6.088906451085487781e+00,2.370000000000000000e+02,1.106090645108548642e+01,2.370000000000000000e+02,1.691390645108548796e+01,2.370000000000000000e+02,2.656990645108548676e+01,2.370000000000000000e+02,3.495890645108548256e+01,2.370000000000000000e+02,4.263890645108548227e+01
2.380000000000000000e+02,6.088906451085487781e+00,2.380000000000000000e+02,1.106090645108548642e+01,2.380000000000000000e+02,1.681390645108549009e+01,2.380000000000000000e+02,2.646990645108548890e+01,2.380000000000000000e+02,3.495890645108548256e+01,2.380000000000000000e+02,4.253890645108548796e+01
2.390000000000000000e+02,6.088906451085487781e+00,2.390000000000000000e+02,1.096090645108548678e+01,2.390000000000000000e+02,1.681390645108549009e+01,2.390000000000000000e+02,2.646990645108548890e+01,2.390000000000000000e+02,3.475890645108548682e+01,2.390000000000000000e+02,4.233890645108548512e+01
2.400000000000000000e+02,5.888906451085487603e+00,2.400000000000000000e+02,1.086090645108548713e+01,2.400000000000000000e+02,1.681390645108549009e+01,2.400000000000000000e+02,2.636990645108548748e+01,2.400000000000000000e+02,3.465890645108548540e+01,2.400000000000000000e+02,4.213890645108548227e+01
2.410000000000000000e+02,5.988906451085487248e+00,2.410000000000000000e+02,1.086090645108548713e+01,2.410000000000000000e+02,1.671390645108548867e+01,2.410000000000000000e+02,2.626990645108548961e+01,2.410000000000000000e+02,3.445890645108548256e+01,2.410000000000000000e+02,4.203890645108548796e+01
2.420000000000000000e+02,5.988906451085487248e+00,2.420000000000000000e+02,1.086090645108548713e+01,2.420000000000000000e+02,1.661390645108548725e+01,2.420000000000000000e+02,2.616990645108548819e+01,2.420000000000000000e+02,3.425890645108548682e+01,2.420000000000000000e+02,4.173890645108548370e+01
2.430000000000000000e+02,5.888906451085487603e+00,2.430000000000000000e+02,1.076090645108548749e+01,2.430000000000000000e+02,1.661390645108548725e+01,2.430000000000000000e+02,2.606990645108548676e+01,2.430000000000000000e+02,3.425890645108548682e+01,2.430000000000000000e+02,4.173890645108548370e+01
2.440000000000000000e+02,5.988906451085487248e+00,2.440000000000000000e+02,1.076090645108548749e+01,2.440000000000000000e+02,1.671390645108548867e+01,2.440000000000000000e+02,2.596990645108548890e+01,2.440000000000000000e+02,3.395890645108548256e+01,2.440000000000000000e+02,4.153890645108548796e+01
2.450000000000000000e+02,5.988906451085487248e+00,2.450000000000000000e+02,1.066090645108548607e+01,2.450000000000000000e+02,1.671390645108548867e+01,2.450000000000000000e+02,2.596990645108548890e+01,2.450000000000000000e+02,3.385890645108548824e+01,2.450000000000000000e+02,4.123890645108548370e+01
2.460000000000000000e+02,5.988906451085487248e+00,2.460000000000000000e+02,1.066090645108548607e+01,2.460000000000000000e+02,1.661390645108548725e+01,2.460000000000000000e+02,2.586990645108548748e+01,2.460000000000000000e+02,3.365890645108548540e+01,2.460000000000000000e+02,4.103890645108548796e+01
2.470000000000000000e+02,5.988906451085487248e+00,2.470000000000000000e+02,1.066090645108548607e+01,2.470000000000000000e+02,1.651390645108548938e+01,2.470000000000000000e+02,2.576990645108548961e+01,2.470000000000000000e+02,3.355890645108548398e+01,2.470000000000000000e+02,4.083890645108548512e+01
2.480000000000000000e+02,5.888906451085487603e+00,2.480000000000000000e+02,1.056090645108548642e+01,2.480000000000000000e+02,1.651390645108548938e+01,2.480000000000000000e+02,2.576990645108548961e+01,2.480000000000000000e+02,3.345890645108548256e+01,2.480000000000000000e+02,4.073890645108548370e+01
2.490000000000000000e+02,5.888906451085487603e+00,2.490000000000000000e+02,1.056090645108548642e+01,2.490000000000000000e+02,1.641390645108548796e+01,2.490000000000000000e+02,2.566990645108548819e+01,2.490000000000000000e+02,3.325890645108548682e+01,2.490000000000000000e+02,4.043890645108548654e+01
2.500000000000000000e+02,5.888906451085487603e+00,2.500000000000000000e+02,1.046090645108548678e+01,2.500000000000000000e+02,1.641390645108548796e+01,2.500000000000000000e+02,2.566990645108548819e+01,2.500000000000000000e+02,3.325890645108548682e+01,2.500000000000000000e+02,4.043890645108548654e+01
2.510000000000000000e+02,5.988906451085487248e+00,2.510000000000000000e+02,1.056090645108548642e+01,2.510000000000000000e+02,1.621390645108548867e+01,2.510000000000000000e+02,2.536990645108548748e+01,2.510000000000000000e+02,3.315890645108548540e+01,2.510000000000000000e+02,4.033890645108548512e+01
2.520000000000000000e+02,5.988906451085487248e+00,2.520000000000000000e+02,1.056090645108548642e+01,2.520000000000000000e+02,1.611390645108548725e+01,2.520000000000000000e+02,2.526990645108548961e+01,2.520000000000000000e+02,3.305890645108548398e+01,2.520000000000000000e+02,4.023890645108548370e+01
2.530000000000000000e+02,5.788906451085487959e+00,2.530000000000000000e+02,1.036090645108548713e+01,2.530000000000000000e+02,1.611390645108548725e+01,2.530000000000000000e+02,2.516990645108548819e+01,2.530000000000000000e+02,3.295890645108548256e+01,2.530000000000000000e+02,4.003890645108548796e+01
2.540000000000000000e+02,5.888906451085487603e+00,2.540000000000000000e+02,1.046090645108548678e+01,2.540000000000000000e+02,1.611390645108548725e+01,2.540000000000000000e+02,2.506990645108548676e+01,2.540000000000000000e+02,3.275890645108548682e+01,2.540000000000000000e+02,3.983890645108548512e+01
2.550000000000000000e+02,5.888906451085487603e+00,2.550000000000000000e+02,1.036090645108548713e+01,2.550000000000000000e+02,1.611390645108548725e+01,2.550000000000000000e+02,2.506990645108548676e+01,2.550000000000000000e+02,3.275890645108548682e+01,2.550000000000000000e+02,3.983890645108548512e+01
2.560000000000000000e+02,5.888906451085487603e+00,2.560000000000000000e+02,1.036090645108548713e+01,2.560000000000000000e+02,1.611390645108548725e+01,2.560000000000000000e+02,2.496990645108548890e+01,2.560000000000000000e+02,3.265890645108548540e+01,2.560000000000000000e+02,3.963890645108548227e+01
2.570000000000000000e+02,5.988906451085487248e+00,2.570000000000000000e+02,1.036090645108548713e+01,2.570000000000000000e+02,1.591390645108548618e+01,2.570000000000000000e+02,2.496990645108548890e+01,2.570000000000000000e+02,3.245890645108548256e+01,2.570000000000000000e+02,3.943890645108548654e+01
2.580000000000000000e+02,5.888906451085487603e+00,2.580000000000000000e+02,1.026090645108548749e+01,2.580000000000000000e+02,1.591390645108548618e+01,2.580000000000000000e+02,2.476990645108548961e+01,2.580000000000000000e+02,3.235890645108548824e+01,2.580000000000000000e+02,3.933890645108548512e+01
2.590000000000000000e+02,5.888906451085487603e+00,2.590000000000000000e+02,1.026090645108548749e+01,2.590000000000000000e+02,1.601390645108548938e+01,2.590000000000000000e+02,2.486990645108548748e+01,2.590000000000000000e+02,3.215890645108548540e+01,2.590000000000000000e+02,3.903890645108548796e+01
2.600000000000000000e+02,5.888906451085487603e+00,2.600000000000000000e+02,1.036090645108548713e+01,2.600000000000000000e+02,1.581390645108548831e+01,2.600000000000000000e+02,2.466990645108548819e+01,2.600000000000000000e+02,3.225890645108548682e+01,2.600000000000000000e+02,3.903890645108548796e+01
2.610000000000000000e+02,5.788906451085487959e+00,2.610000000000000000e+02,1.016090645108548607e+01,2.610000000000000000e+02,1.581390645108548831e+01,2.610000000000000000e+02,2.466990645108548819e+01,2.610000000000000000e+02,3.205890645108548398e+01,2.610000000000000000e+02,3.883890645108548512e+01
2.620000000000000000e+02,5.888906451085487603e+00,2.620000000000000000e+02,1.016090645108548607e+01,2.620000000000000000e+02,1.571390645108548689e+01,2.620000000000000000e+02,2.446990645108548890e+01,2.620000000000000000e+02,3.195890645108548611e+01,2.620000000000000000e+02,3.873890645108548370e+01
2.630000000000000000e+02,5.788906451085487959e+00,2.630000000000000000e+02,1.016090645108548607e+01,2.630000000000000000e+02,1.571390645108548689e+01,2.630000000000000000e+02,2.446990645108548890e+01,2.630000000000000000e+02,3.185890645108549180e+01,2.630000000000000000e+02,3.853890645108548796e+01
2.640000000000000000e+02,5.688906451085487426e+00,2.640000000000000000e+02,1.006090645108548642e+01,2.640000000000000000e+02,1.551390645108548583e+01,2.640000000000000000e+02,2.426990645108548961e+01,2.640000000000000000e+02,3.165890645108548895e+01,2.640000000000000000e+02,3.833890645108548512e+01
2.650000000000000000e+02,5.688906451085487426e+00,2.650000000000000000e+02,1.006090645108548642e+01,2.650000000000000000e+02,1.551390645108548583e+01,2.650000000000000000e+02,2.426990645108548961e+01,2.650000000000000000e+02,3.155890645108548753e+01,2.650000000000000000e+02,3.833890645108548512e+01
2.660000000000000000e+02,5.688906451085487426e+00,2.660000000000000000e+02,1.006090645108548642e+01,2.660000000000000000e+02,1.551390645108548583e+01,2.660000000000000000e+02,2.416990645108548819e+01,2.660000000000000000e+02,3.145890645108548966e+01,2.660000000000000000e+02,3.813890645108548227e+01
2.670000000000000000e+02,5.688906451085487426e+00,2.670000000000000000e+02,9.960906451085486779e+00,2.670000000000000000e+02,1.541390645108548618e+01,2.670000000000000000e+02,2.416990645108548819e+01,2.670000000000000000e+02,3.135890645108548824e+01,2.670000000000000000e+02,3.813890645108548227e+01
2.680000000000000000e+02,5.688906451085487426e+00,2.680000000000000000e+02,9.960906451085486779e+00,2.680000000000000000e+02,1.541390645108548618e+01,2.680000000000000000e+02,2.406990645108548676e+01,2.680000000000000000e+02,3.125890645108548682e+01,2.680000000000000000e+02,3.783890645108548512e+01
2.690000000000000000e+02,5.588906451085487781e+00,2.690000000000000000e+02,9.860906451085487134e+00,2.690000000000000000e+02,1.541390645108548618e+01,2.690000000000000000e+02,2.396990645108548890e+01,2.690000000000000000e+02,3.125890645108548682e+01,2.690000000000000000e+02,3.783890645108548512e+01
2.700000000000000000e+02,5.588906451085487781e+00,2.700000000000000000e+02,9.860906451085487134e+00,2.700000000000000000e+02,1.541390645108548618e+01,2.700000000000000000e+02,2.396990645108548890e+01,2.700000000000000000e+02,3.095890645108548966e+01,2.700000000000000000e+02,3.763890645108548227e+01
2.710000000000000000e+02,5.588906451085487781e+00,2.710000000000000000e+02,9.960906451085486779e+00,2.710000000000000000e+02,1.521390645108548689e+01,2.710000000000000000e+02,2.376990645108548961e+01,2.710000000000000000e+02,3.085890645108548824e+01,2.710000000000000000e+02,3.743890645108548654e+01
2.720000000000000000e+02,5.588906451085487781e+00,2.720000000000000000e+02,9.960906451085486779e+00,2.720000000000000000e+02,1.511390645108548725e+01,2.720000000000000000e+02,2.366990645108548819e+01,2.720000000000000000e+02,3.075890645108548682e+01,2.720000000000000000e+02,3.733890645108548512e+01
2.730000000000000000e+02,5.588906451085487781e+00,2.730000000000000000e+02,9.860906451085487134e+00,2.730000000000000000e+02,1.511390645108548725e+01,2.730000000000000000e+02,2.366990645108548819e+01,2.730000000000000000e+02,3.065890645108548895e+01,2.730000000000000000e+02,3.723890645108548370e+01
2.740000000000000000e+02,5.488906451085487248e+00,2.740000000000000000e+02,9.760906451085487490e+00,2.740000000000000000e+02,1.501390645108548583e+01,2.740000000000000000e+02,2.346990645108548890e+01,2.740000000000000000e+02,3.055890645108548753e+01,2.740000000000000000e+02,3.703890645108548796e+01
2.750000000000000000e+02,5.588906451085487781e+00,2.750000000000000000e+02,9.860906451085487134e+00,2.750000000000000000e+02,1.501390645108548583e+01,2.750000000000000000e+02,2.346990645108548890e+01,2.750000000000000000e+02,3.045890645108548966e+01,2.750000000000000000e+02,3.693890645108548654e+01
2.760000000000000000e+02,5.488906451085487248e+00,2.760000000000000000e+02,9.660906451085486069e+00,2.760000000000000000e+02,1.491390645108548618e+01,2.760000000000000000e+02,2.336990645108548748e+01,2.760000000000000000e+02,3.045890645108548966e+01,2.760000000000000000e+02,3.673890645108548370e+01
2.770000000000000000e+02,5.488906451085487248e+00,2.770000000000000000e+02,9.660906451085486069e+00,2.770000000000000000e+02,1.491390645108548618e+01,2.770000000000000000e+02,2.336990645108548748e+01,2.770000000000000000e+02,3.035890645108548824e+01,2.770000000000000000e+02,3.673890645108548370e+01
2.780000000000000000e+02,5.488906451085487248e+00,2.780000000000000000e+02,9.660906451085486069e+00,2.780000000000000000e+02,1.481390645108548654e+01,2.780000000000000000e+02,2.316990645108548819e+01,2.780000000000000000e+02,3.015890645108548895e+01,2.780000000000000000e+02,3.653890645108548796e+01
2.790000000000000000e+02,5.488906451085487248e+00,2.790000000000000000e+02,9.660906451085486069e+00,2.790000000000000000e+02,1.481390645108548654e+01,2.790000000000000000e+02,2.306990645108548676e+01,2.790000000000000000e+02,3.015890645108548895e+01,2.790000000000000000e+02,3.653890645108548796e+01
2.800000000000000000e+02,5.288906451085487959e+00,2.800000000000000000e+02,9.560906451085486424e+00,2.800000000000000000e+02,1.481390645108548654e+01,2.800000000000000000e+02,2.306990645108548676e+01,2.800000000000000000e+02,3.015890645108548895e+01,2.800000000000000000e+02,3.643890645108548654e+01
2.810000000000000000e+02,5.388906451085487603e+00,2.810000000000000000e+02,9.460906451085486779e+00,2.810000000000000000e+02,1.471390645108548689e+01,2.810000000000000000e+02,2.306990645108548676e+01,2.810000000000000000e+02,2.985890645108548824e+01,2.810000000000000000e+02,3.623890645108548370e+01
2.820000000000000000e+02,5.488906451085487248e+00,2.820000000000000000e+02,9.560906451085486424e+00,2.820000000000000000e+02,1.471390645108548689e+01,2.820000000000000000e+02,2.286990645108548748e+01,2.820000000000000000e+02,2.965890645108548895e+01,2.820000000000000000e+02,3.593890645108548654e+01
2.830000000000000000e+02,5.388906451085487603e+00,2.830000000000000000e+02,9.560906451085486424e+00,2.830000000000000000e+02,1.461390645108548725e+01,2.830000000000000000e+02,2.276990645108548961e+01,2.830000000000000000e+02,2.965890645108548895e+01,2.830000000000000000e+02,3.583890645108548512e+01
2.840000000000000000e+02,5.388906451085487603e+00,2.840000000000000000e+02,9.460906451085486779e+00,2.840000000000000000e+02,1.461390645108548725e+01,2.840000000000000000e+02,2.286990645108548748e+01,2.840000000000000000e+02,2.945890645108548966e+01,2.840000000000000000e+02,3.583890645108548512e+01
2.850000000000000000e+02,5.388906451085487603e+00,2.850000000000000000e+02,9.460906451085486779e+00,2.850000000000000000e+02,1.461390645108548725e+01,2.850000000000000000e+02,2.286990645108548748e+01,2.850000000000000000e+02,2.935890645108548824e+01,2.850000000000000000e+02,3.563890645108548227e+01
2.860000000000000000e+02,5.388906451085487603e+00,2.860000000000000000e+02,9.460906451085486779e+00,2.860000000000000000e+02,1.451390645108548583e+01,2.860000000000000000e+02,2.256990645108548676e+01,2.860000000000000000e+02,2.935890645108548824e+01,2.860000000000000000e+02,3.553890645108548796e+01
2.870000000000000000e+02,5.188906451085487426e+00,2.870000000000000000e+02,9.360906451085487134e+00,2.870000000000000000e+02,1.451390645108548583e+01,2.870000000000000000e+02,2.256990645108548676e+01,2.870000000000000000e+02,2.915890645108548895e+01,2.870000000000000000e+02,3.543890645108548654e+01
2.880000000000000000e+02,5.288906451085487959e+00,2.880000000000000000e+02,9.360906451085487134e+00,2.880000000000000000e+02,1.441390645108548618e+01,2.880000000000000000e+02,2.256990645108548676e+01,2.880000000000000000e+02,2.895890645108548966e+01,2.880000000000000000e+02,3.523890645108548370e+01
2.890000000000000000e+02,5.388906451085487603e+00,2.890000000000000000e+02,9.360906451085487134e+00,2.890000000000000000e+02,1.441390645108548618e+01,2.890000000000000000e+02,2.246990645108548890e+01,2.890000000000000000e+02,2.905890645108548753e+01,2.890000000000000000e+02,3.513890645108548227e+01
2.900000000000000000e+02,5.288906451085487959e+00,2.900000000000000000e+02,9.260906451085487490e+00,2.900000000000000000e+02,1.441390645108548618e+01,2.900000000000000000e+02,2.236990645108548748e+01,2.900000000000000000e+02,2.885890645108548824e+01,2.900000000000000000e+02,3.493890645108548654e+01
2.910000000000000000e+02,5.188906451085487426e+00,2.910000000000000000e+02,9.160906451085486069e+00,2.910000000000000000e+02,1.421390645108548689e+01,2.910000000000000000e+02,2.226990645108548961e+01,2.910000000000000000e+02,2.895890645108548966e+01,2.910000000000000000e+02,3.503890645108548796e+01
2.920000000000000000e+02,5.088906451085487781e+00,2.920000000000000000e+02,9.160906451085486069e+00,2.920000000000000000e+02,1.431390645108548654e+01,2.920000000000000000e+02,2.226990645108548961e+01,2.920000000000000000e+02,2.865890645108548895e+01,2.920000000000000000e+02,3.473890645108548370e+01
2.930000000000000000e+02,5.188906451085487426e+00,2.930000000000000000e+02,9.160906451085486069e+00,2.930000000000000000e+02,1.411390645108548725e+01,2.930000000000000000e+02,2.216990645108548819e+01,2.930000000000000000e+02,2.865890645108548895e+01,2.930000000000000000e+02,3.473890645108548370e+01
2.940000000000000000e+02,5.188906451085487426e+00,2.940000000000000000e+02,9.160906451085486069e+00,2.940000000000000000e+02,1.411390645108548725e+01,2.940000000000000000e+02,2.206990645108548676e+01,2.940000000000000000e+02,2.855890645108548753e+01,2.940000000000000000e+02,3.453890645108548796e+01
2.950000000000000000e+02,5.188906451085487426e+00,2.950000000000000000e+02,9.060906451085486424e+00,2.950000000000000000e+02,1.421390645108548689e+01,2.950000000000000000e+02,2.216990645108548819e+01,2.950000000000000000e+02,2.845890645108548966e+01,2.950000000000000000e+02,3.443890645108548654e+01
2.960000000000000000e+02,5.088906451085487781e+00,2.960000000000000000e+02,9.060906451085486424e+00,2.960000000000000000e+02,1.401390645108548583e+01,2.960000000000000000e+02,2.196990645108548890e+01,2.960000000000000000e+02,2.835890645108548824e+01,2.960000000000000000e+02,3.423890645108548370e+01
2.970000000000000000e+02,5.088906451085487781e+00,2.970000000000000000e+02,9.060906451085486424e+00,2.970000000000000000e+02,1.401390645108548583e+01,2.970000000000000000e+02,2.196990645108548890e+01,2.970000000000000000e+02,2.825890645108548682e+01,2.970000000000000000e+02,3.423890645108548370e+01
2.980000000000000000e+02,5.088906451085487781e+00,2.980000000000000000e+02,9.060906451085486424e+00,2.980000000000000000e+02,1.391390645108548618e+01,2.980000000000000000e+02,2.176990645108548961e+01,2.980000000000000000e+02,2.815890645108548895e+01,2.980000000000000000e+02,3.403890645108548796e+01
2.990000000000000000e+02,5.088906451085487781e+00,2.990000000000000000e+02,9.060906451085486424e+00,2.990000000000000000e+02,1.401390645108548583e+01,2.990000000000000000e+02,2.176990645108548961e+01,2.990000000000000000e+02,2.805890645108548753e+01,2.990000000000000000e+02,3.403890645108548796e+01
