times,"reach= 2, kon=0.00094","reach= 2, kon=0.01758","reach= 2, kon=0.65918","reach= 2, kon=49.43848","reach= 2, kon=7415.77148","reach= 2, kon=2224731.44531","reach=10, kon=0.00094","reach=10, kon=0.01758","reach=10, kon=0.65918","reach=10, kon=49.43848","reach=10, kon=7415.77148","reach=10, kon=2224731.44531","reach=30, kon=0.00094","reach=30, kon=0.01758","reach=30, kon=0.65918","reach=30, kon=49.43848","reach=30, kon=7415.77148","reach=30, kon=2224731.44531"
505.0,0.000923,0.0016539999999999999,0.0027459999999999997,0.003748,0.004457,0.004824999999999999,0.015276999999999999,0.025827,0.039542,0.050630999999999995,0.057073,0.060757,0.08236399999999999,0.13549,0.188763,0.218471,0.228342,0.232766
506.0,0.0009209999999999999,0.001647,0.002734,0.003737,0.0044399999999999995,0.004801,0.015241999999999999,0.025755999999999998,0.039414,0.05046,0.056866,0.060522,0.0823,0.135352,0.188525,0.21819999999999998,0.228046,0.232477
507.0,0.0009159999999999999,0.001637,0.0027229999999999997,0.0037189999999999996,0.004425999999999999,0.0047799999999999995,0.015193,0.025677,0.03927,0.050303999999999995,0.056686999999999994,0.060315999999999995,0.082244,0.135204,0.188323,0.217909,0.227713,0.232177
508.0,0.0009119999999999999,0.001632,0.0027129999999999997,0.003704,0.004406,0.004769,0.015146,0.025588999999999997,0.039145,0.050138999999999996,0.056499999999999995,0.060094999999999996,0.082172,0.135072,0.188112,0.217636,0.227405,0.23188499999999998
509.0,0.000908,0.0016229999999999999,0.002701,0.003686,0.0043809999999999995,0.004745,0.015104,0.025512,0.039030999999999996,0.049998,0.056309,0.059877,0.082096,0.13494399999999998,0.187903,0.217394,0.22710899999999998,0.231589
510.0,0.0009029999999999999,0.0016179999999999999,0.002693,0.0036699999999999997,0.004363,0.004722,0.015059999999999999,0.02545,0.038925999999999995,0.049849,0.056121,0.05966,0.082025,0.13480499999999998,0.187691,0.217129,0.22681099999999998,0.231285
511.0,0.000901,0.001611,0.002681,0.0036569999999999997,0.004340999999999999,0.004703,0.015023,0.025363999999999998,0.038787999999999996,0.04969,0.055944999999999995,0.059465,0.081968,0.134676,0.187494,0.216887,0.22653299999999998,0.23099999999999998
512.0,0.000897,0.0016049999999999999,0.00267,0.0036409999999999997,0.004326,0.004683,0.014981,0.025303,0.038666,0.04955,0.055756999999999994,0.059251,0.081909,0.134549,0.18726299999999999,0.216606,0.226245,0.23071799999999998
513.0,0.000895,0.001597,0.0026579999999999998,0.003622,0.004301,0.004661,0.014936999999999999,0.025233,0.038541,0.049386,0.055587,0.059028,0.08183599999999999,0.1344,0.18706499999999998,0.216367,0.225932,0.23041599999999998
514.0,0.000891,0.0015899999999999998,0.002646,0.003603,0.004285,0.004648,0.014901,0.025154,0.038405999999999996,0.049234,0.055423,0.058835,0.08176399999999999,0.134275,0.18687399999999998,0.21606299999999998,0.22566799999999998,0.23010799999999998
515.0,0.000888,0.001584,0.0026349999999999998,0.0035919999999999997,0.004271,0.00463,0.014846,0.025071,0.038294,0.049079,0.055227,0.058657999999999995,0.081707,0.134148,0.186684,0.215796,0.225346,0.22980599999999998
516.0,0.000887,0.001573,0.002627,0.003577,0.004255,0.004613,0.014799,0.024985999999999998,0.038172,0.048923,0.055028,0.058457999999999996,0.081644,0.134017,0.186465,0.215556,0.225092,0.22949999999999998
517.0,0.0008839999999999999,0.001568,0.0026149999999999997,0.003555,0.004242999999999999,0.004589,0.014752999999999999,0.024907,0.038044,0.048767,0.054848999999999995,0.058265,0.08157199999999999,0.133859,0.18627,0.215275,0.224828,0.229216
518.0,0.000881,0.001558,0.002601,0.0035329999999999997,0.004227,0.004566,0.014705,0.024839,0.037932,0.04858,0.054655999999999996,0.058053999999999994,0.081506,0.133729,0.18606499999999998,0.21501599999999998,0.224543,0.2289
519.0,0.000879,0.001553,0.00259,0.0035139999999999998,0.004202,0.0045449999999999996,0.014667,0.024756999999999998,0.037821,0.048410999999999996,0.054459999999999995,0.057829,0.08143199999999999,0.133609,0.185856,0.214776,0.224273,0.228623
520.0,0.0008759999999999999,0.001545,0.002578,0.003498,0.004184,0.004529,0.014626,0.024662999999999997,0.037708,0.048270999999999994,0.054291,0.057631999999999996,0.08134799999999999,0.133482,0.185638,0.214518,0.223991,0.22833399999999998
521.0,0.00087,0.001537,0.002565,0.003482,0.004169,0.004516,0.014587999999999999,0.024592,0.037596,0.048097999999999995,0.054107999999999996,0.057405,0.081284,0.133355,0.185424,0.21426099999999998,0.22372799999999998,0.22800099999999998
522.0,0.000865,0.0015329999999999999,0.002551,0.0034649999999999998,0.004144999999999999,0.004496,0.014561,0.024515,0.037464,0.047972999999999995,0.053945,0.057248,0.08122,0.13321,0.18523099999999998,0.214001,0.22345099999999998,0.227689
523.0,0.000865,0.001519,0.0025369999999999998,0.003453,0.004127,0.004471,0.014513999999999999,0.024447,0.037357999999999995,0.047820999999999995,0.053763,0.057058,0.08114099999999999,0.133092,0.18501399999999998,0.21375,0.223126,0.22739299999999998
524.0,0.0008579999999999999,0.001516,0.0025269999999999997,0.0034349999999999997,0.004105999999999999,0.00445,0.014471999999999999,0.024376,0.037239,0.04767,0.053576,0.056867999999999995,0.081074,0.132971,0.18479299999999999,0.213476,0.22283,0.227125
525.0,0.0008539999999999999,0.0015119999999999999,0.002518,0.0034219999999999997,0.004091,0.004435,0.014436,0.024295999999999998,0.037131,0.047507999999999995,0.053411,0.056673999999999995,0.081008,0.13283899999999998,0.184591,0.213218,0.22255999999999998,0.22686499999999998
526.0,0.0008539999999999999,0.0015069999999999999,0.0025009999999999998,0.003407,0.004075,0.004411,0.014383,0.024201,0.03703,0.047368,0.053217,0.056499,0.08094599999999999,0.132712,0.184384,0.21295999999999998,0.222243,0.22658099999999998
527.0,0.0008539999999999999,0.0015,0.002489,0.003391,0.0040609999999999995,0.004393,0.014348999999999999,0.02412,0.036921999999999996,0.047228,0.053023,0.056316,0.080887,0.132591,0.184171,0.21275999999999998,0.221966,0.22628399999999999
528.0,0.000848,0.0014969999999999998,0.002472,0.003377,0.00404,0.004371,0.014299,0.024043,0.036813,0.047052,0.052849,0.05613,0.080817,0.132442,0.18395499999999998,0.212499,0.221659,0.225986
529.0,0.000846,0.001493,0.002461,0.003365,0.004025,0.004351,0.014261999999999999,0.023971,0.036684,0.04689,0.052688,0.05593,0.08075199999999999,0.1323,0.18375,0.212286,0.221361,0.22569299999999998
530.0,0.0008399999999999999,0.001485,0.002451,0.0033499999999999997,0.004007999999999999,0.004332,0.014218,0.023896999999999998,0.036559999999999995,0.046733,0.052489,0.055741,0.080694,0.132181,0.183561,0.212021,0.221075,0.225441
531.0,0.000838,0.00148,0.002446,0.0033309999999999998,0.0039959999999999996,0.004312,0.014157999999999999,0.023819999999999997,0.036425,0.046575,0.052319,0.055563999999999995,0.080638,0.13205,0.183364,0.211788,0.220827,0.225159
532.0,0.000832,0.001472,0.002438,0.003312,0.00398,0.004294,0.014117,0.023739999999999997,0.036309,0.046423,0.052139,0.055389999999999995,0.08057,0.131903,0.183162,0.21151699999999998,0.220573,0.224875
533.0,0.000828,0.0014659999999999999,0.0024289999999999997,0.0033039999999999996,0.003961,0.00428,0.014086999999999999,0.023666,0.036191999999999995,0.046252999999999996,0.051958,0.055194,0.080507,0.13178499999999999,0.18298399999999998,0.211246,0.22028,0.2246
534.0,0.0008259999999999999,0.001462,0.0024189999999999997,0.003294,0.003949,0.00426,0.014048,0.023587,0.036084,0.046098,0.051774999999999995,0.055012,0.080442,0.131652,0.18279299999999998,0.210995,0.21997899999999998,0.224326
535.0,0.00082,0.001455,0.002408,0.0032779999999999997,0.003938,0.004242,0.014003999999999999,0.023509,0.035965,0.045928,0.051587999999999995,0.054828999999999996,0.080375,0.13153099999999998,0.182588,0.2107,0.219687,0.224054
536.0,0.0008169999999999999,0.00145,0.002394,0.003258,0.0039239999999999995,0.0042309999999999995,0.013958,0.023431999999999998,0.035857,0.045781999999999996,0.051408999999999996,0.054619,0.080303,0.13141899999999998,0.18237799999999998,0.210423,0.219419,0.22378499999999998
537.0,0.000816,0.001441,0.002384,0.003245,0.0039059999999999997,0.004213,0.013923999999999999,0.023365,0.035747,0.04563,0.051236,0.054426999999999996,0.080234,0.131297,0.182176,0.21015,0.219158,0.223495
538.0,0.000816,0.001434,0.002376,0.003227,0.0038929999999999998,0.004206,0.013871999999999999,0.023289999999999998,0.035613,0.045479,0.051059999999999994,0.054272,0.08015599999999999,0.13117499999999999,0.18195899999999998,0.20990399999999998,0.218885,0.22322
539.0,0.0008139999999999999,0.0014269999999999999,0.0023639999999999998,0.003211,0.003874,0.0041849999999999995,0.013829999999999999,0.023233999999999998,0.035497,0.045335,0.050875,0.054099999999999995,0.080079,0.13103599999999999,0.181758,0.209647,0.218615,0.222941
540.0,0.000811,0.001423,0.002348,0.003194,0.003864,0.004177,0.013793999999999999,0.023164999999999998,0.035391,0.045195,0.050700999999999996,0.053908,0.08,0.130916,0.181566,0.20940399999999998,0.21831499999999998,0.22267099999999998
541.0,0.000808,0.0014169999999999999,0.002338,0.0031839999999999998,0.003845,0.0041659999999999996,0.013755999999999999,0.023097,0.035276,0.045033,0.050553,0.053724999999999995,0.079945,0.13078399999999998,0.181382,0.20915299999999998,0.21805,0.222376
542.0,0.0008039999999999999,0.00141,0.002325,0.0031709999999999998,0.0038309999999999998,0.0041519999999999994,0.013718999999999999,0.023011999999999998,0.035154,0.044877,0.050404,0.053533,0.07989299999999999,0.13067499999999999,0.181173,0.208888,0.21778499999999998,0.222107
543.0,0.000798,0.001405,0.002312,0.00316,0.003822,0.004143,0.013678,0.022914,0.035035,0.044739999999999995,0.050248,0.053337999999999997,0.079803,0.13053499999999998,0.180983,0.20865299999999998,0.21750899999999998,0.221818
544.0,0.0007949999999999999,0.001402,0.002299,0.003147,0.0038139999999999997,0.004121,0.013639,0.022829,0.034924,0.044578,0.050096999999999996,0.053176,0.07974099999999999,0.130405,0.18079399999999998,0.208395,0.21724,0.22153299999999998
545.0,0.000792,0.001398,0.002291,0.003139,0.003797,0.004105,0.013595,0.022751999999999998,0.034817,0.044421999999999996,0.049935,0.052983999999999996,0.079665,0.130297,0.180577,0.20815799999999998,0.216997,0.22125799999999998
546.0,0.0007909999999999999,0.0013939999999999998,0.0022849999999999997,0.003129,0.003776,0.004083,0.013561,0.022683,0.034707,0.044302,0.049786,0.052804,0.079582,0.13016,0.180383,0.207892,0.216724,0.22097899999999998
547.0,0.000785,0.0013909999999999999,0.002277,0.0031149999999999997,0.00376,0.0040669999999999994,0.013517999999999999,0.022622,0.034623999999999995,0.044138,0.049627,0.052627999999999994,0.079514,0.130022,0.180189,0.207636,0.216468,0.22070299999999998
548.0,0.0007819999999999999,0.001384,0.002266,0.003104,0.003751,0.004057,0.013476,0.022569,0.034524,0.044009,0.049462,0.052445,0.079451,0.129899,0.179997,0.207375,0.216196,0.220436
549.0,0.0007769999999999999,0.001383,0.002254,0.003088,0.0037259999999999997,0.0040409999999999995,0.013437999999999999,0.022501,0.034427,0.043875,0.04931,0.052273,0.07939,0.12978,0.179802,0.207123,0.21592899999999998,0.22014899999999998
550.0,0.000776,0.001377,0.002248,0.003078,0.003712,0.00402,0.013398,0.022428,0.034319999999999996,0.043751,0.049172,0.052072,0.07932399999999999,0.129639,0.179595,0.206903,0.215661,0.21986799999999998
551.0,0.000774,0.001369,0.0022429999999999998,0.003068,0.0036929999999999997,0.004,0.013363,0.022369,0.0342,0.043604,0.048999999999999995,0.051896,0.07925299999999999,0.129522,0.17940399999999998,0.206641,0.21539,0.21959399999999998
552.0,0.0007689999999999999,0.0013629999999999998,0.002239,0.0030459999999999997,0.0036739999999999997,0.003986,0.013321,0.022293,0.034078,0.043443999999999997,0.048826999999999995,0.051699999999999996,0.079178,0.129407,0.179191,0.206399,0.21512199999999998,0.219325
553.0,0.0007689999999999999,0.001359,0.002229,0.003032,0.0036639999999999997,0.003974,0.013285,0.02222,0.033947,0.043306,0.048665,0.051536,0.07910099999999999,0.129268,0.178999,0.206167,0.21487399999999998,0.21905
554.0,0.000767,0.001353,0.002211,0.003022,0.003645,0.003954,0.013248,0.022156,0.033842,0.043163,0.048506999999999995,0.051365,0.07903199999999999,0.129155,0.178803,0.20593499999999998,0.214604,0.218777
555.0,0.0007639999999999999,0.0013469999999999999,0.002204,0.003012,0.003626,0.0039369999999999995,0.013198,0.02209,0.033714,0.043038,0.048347,0.051178999999999995,0.078958,0.129032,0.178606,0.20573,0.214355,0.21848599999999999
556.0,0.000763,0.0013369999999999999,0.002196,0.0030069999999999997,0.0036119999999999998,0.003925,0.013165,0.022029,0.033595,0.042893999999999995,0.048201,0.051003,0.078896,0.128919,0.178413,0.20549399999999998,0.214056,0.21820399999999998
557.0,0.000763,0.001333,0.002183,0.002989,0.003597,0.0039049999999999996,0.013125,0.021949,0.033506,0.042747,0.048053,0.050849,0.078833,0.128807,0.17820899999999998,0.20524299999999998,0.21381899999999998,0.217937
558.0,0.000759,0.001328,0.0021739999999999997,0.002974,0.003584,0.003884,0.013087,0.021887,0.033406,0.042622,0.04788,0.050712,0.07876899999999999,0.128688,0.177999,0.205002,0.213576,0.217668
559.0,0.000753,0.001323,0.002159,0.0029649999999999998,0.003567,0.0038669999999999998,0.013045999999999999,0.02182,0.033288,0.042495,0.047715999999999995,0.050543,0.078709,0.128558,0.177789,0.204765,0.213278,0.21740199999999998
560.0,0.000748,0.00132,0.0021509999999999997,0.002951,0.003552,0.003851,0.013011,0.021759999999999998,0.033174999999999996,0.042356,0.047573,0.050359,0.078651,0.12844,0.17757699999999998,0.20451799999999998,0.213008,0.217159
561.0,0.0007459999999999999,0.001318,0.002142,0.002941,0.003542,0.003832,0.012974999999999999,0.021699,0.033076,0.042218,0.047423,0.050185,0.078576,0.128306,0.177417,0.20427399999999998,0.21273899999999998,0.216889
562.0,0.000743,0.0013109999999999999,0.0021319999999999998,0.002928,0.003526,0.003812,0.012943999999999999,0.021637,0.032961,0.042094,0.047268,0.049998999999999995,0.07851999999999999,0.128191,0.17721699999999999,0.204038,0.21248499999999998,0.21659399999999998
563.0,0.00074,0.001305,0.0021219999999999998,0.002918,0.0035129999999999996,0.003792,0.012910999999999999,0.021577,0.032861,0.04194,0.047101,0.049838999999999994,0.078459,0.128068,0.177008,0.203808,0.212225,0.21634899999999999
564.0,0.000735,0.0012959999999999998,0.002113,0.002905,0.0034969999999999997,0.003773,0.012872,0.021516,0.032763,0.041812999999999996,0.046945,0.049665999999999995,0.078401,0.127949,0.17682299999999998,0.203556,0.211947,0.216061
565.0,0.000732,0.0012929999999999999,0.0021089999999999998,0.002882,0.003485,0.00376,0.012837,0.021439,0.03266,0.041671,0.046793999999999995,0.049506999999999995,0.078354,0.127837,0.176626,0.203317,0.211687,0.21581299999999998
566.0,0.0007289999999999999,0.001282,0.0021019999999999997,0.002864,0.003475,0.003743,0.012801,0.02137,0.032549,0.041541999999999996,0.046645,0.049358,0.078288,0.127713,0.176426,0.20310899999999998,0.211455,0.215528
567.0,0.0007239999999999999,0.0012779999999999998,0.002094,0.002856,0.00346,0.0037259999999999997,0.012768,0.021301,0.032438999999999996,0.041412,0.046513,0.049182,0.078225,0.127578,0.176232,0.202865,0.211192,0.215253
568.0,0.000723,0.001269,0.002084,0.002848,0.0034509999999999996,0.003718,0.012719999999999999,0.021235,0.032333,0.041285999999999996,0.046348,0.048993999999999996,0.07815899999999999,0.12746,0.17604699999999998,0.20263799999999998,0.210947,0.21498399999999998
569.0,0.000722,0.001267,0.0020729999999999998,0.002836,0.003443,0.003699,0.012686,0.021172,0.032228,0.041166,0.046202,0.048839999999999995,0.078083,0.12731499999999998,0.17587,0.202404,0.210694,0.214719
570.0,0.000719,0.001259,0.002065,0.002826,0.003427,0.0036869999999999997,0.012641,0.021096,0.032117,0.041045,0.046055,0.048667999999999996,0.078014,0.127207,0.17568799999999998,0.202184,0.21043499999999998,0.214476
571.0,0.000714,0.001253,0.002058,0.00281,0.003418,0.003675,0.012608999999999999,0.021030999999999998,0.032019,0.040905,0.045908,0.048506,0.077961,0.127073,0.17549599999999999,0.201949,0.21017,0.214197
572.0,0.000713,0.0012439999999999999,0.002046,0.0027949999999999997,0.0034089999999999997,0.003663,0.012563,0.020957999999999997,0.031923,0.040764999999999996,0.045749,0.048341999999999996,0.077892,0.126961,0.175286,0.201702,0.20993399999999998,0.213921
573.0,0.000705,0.001238,0.002035,0.00278,0.00339,0.003649,0.012525,0.020893,0.031834,0.040641,0.045588,0.048192,0.077833,0.126846,0.175092,0.201483,0.20968699999999998,0.213675
574.0,0.0007019999999999999,0.0012339999999999999,0.00203,0.002761,0.0033729999999999997,0.0036279999999999997,0.012485,0.020828,0.031737999999999995,0.040517,0.045454999999999995,0.048041999999999994,0.07776899999999999,0.12671,0.174895,0.201254,0.20940599999999998,0.213408
575.0,0.0006979999999999999,0.001227,0.00202,0.002751,0.0033569999999999997,0.003617,0.012445,0.020758,0.031608,0.040393,0.045316999999999996,0.047893,0.077694,0.126609,0.17471499999999998,0.201006,0.209163,0.213142
576.0,0.0006979999999999999,0.0012209999999999999,0.0020139999999999997,0.002741,0.0033399999999999997,0.0036079999999999997,0.012402999999999999,0.020696,0.031527,0.040250999999999995,0.045168,0.047726,0.07764299999999999,0.126488,0.174542,0.200792,0.208912,0.212837
577.0,0.000694,0.0012129999999999999,0.0020039999999999997,0.002729,0.0033339999999999997,0.003597,0.012371,0.020642,0.031421,0.040118999999999995,0.045018999999999997,0.04756,0.07756199999999999,0.126368,0.174346,0.200561,0.20868899999999999,0.212584
578.0,0.0006889999999999999,0.0012079999999999999,0.0019979999999999998,0.0027229999999999997,0.0033209999999999997,0.003578,0.012332,0.020568,0.031318,0.039994999999999996,0.044854,0.047394,0.077496,0.126252,0.17415899999999998,0.200309,0.208418,0.212334
579.0,0.0006879999999999999,0.001202,0.0019909999999999997,0.002714,0.0033049999999999998,0.003568,0.012282,0.020502,0.031224,0.03988,0.044722,0.047271,0.077426,0.126138,0.173982,0.200071,0.208166,0.21207399999999998
580.0,0.000683,0.001199,0.001983,0.002698,0.003293,0.003557,0.012244999999999999,0.020439,0.031136999999999998,0.039755,0.044594999999999996,0.047112,0.077365,0.126014,0.173815,0.19985599999999998,0.207917,0.211803
581.0,0.0006799999999999999,0.001199,0.001977,0.002691,0.003276,0.0035399999999999997,0.012214,0.020378,0.031049,0.039619,0.044447,0.046946999999999996,0.077302,0.125893,0.173613,0.199615,0.207646,0.21155
582.0,0.0006789999999999999,0.001196,0.0019679999999999997,0.002679,0.003258,0.003526,0.012178999999999999,0.020322,0.030948,0.039497,0.044298,0.0468,0.07725499999999999,0.125767,0.173426,0.199351,0.207363,0.211285
583.0,0.0006749999999999999,0.001193,0.001963,0.0026669999999999997,0.003247,0.003512,0.012131999999999999,0.020262,0.030864,0.039369999999999995,0.044177,0.046655999999999996,0.077182,0.125634,0.173262,0.199128,0.207115,0.21103999999999998
584.0,0.000673,0.001188,0.001957,0.002655,0.003228,0.003496,0.012095999999999999,0.020206,0.030761999999999998,0.03923,0.044031999999999995,0.046498,0.077113,0.12551099999999998,0.173086,0.198904,0.20686,0.21079099999999998
585.0,0.00067,0.001181,0.0019509999999999998,0.002644,0.0032159999999999997,0.003486,0.012062999999999999,0.020135,0.030647999999999998,0.039102,0.04391,0.046326,0.07704899999999999,0.12539,0.172888,0.198657,0.206596,0.210536
586.0,0.000667,0.0011769999999999999,0.0019429999999999998,0.002626,0.003201,0.003473,0.012026,0.020087,0.030539999999999998,0.038974999999999996,0.043774,0.046175,0.076996,0.12527,0.172709,0.19841999999999999,0.206348,0.210287
587.0,0.0006659999999999999,0.0011719999999999999,0.001934,0.002613,0.003189,0.003462,0.011996999999999999,0.020028,0.03044,0.038846,0.043611,0.046022,0.076929,0.125142,0.172537,0.198188,0.206115,0.210023
588.0,0.0006659999999999999,0.001163,0.001929,0.0026,0.003179,0.0034519999999999998,0.011958,0.019972999999999998,0.030351999999999997,0.038703999999999995,0.043481,0.045849,0.07686599999999999,0.125035,0.17235999999999999,0.19797299999999998,0.205861,0.20976
589.0,0.000664,0.001157,0.001918,0.002598,0.003166,0.0034419999999999997,0.011922,0.019908,0.030247999999999997,0.038577,0.04335,0.045706,0.076808,0.124917,0.172174,0.197755,0.20557899999999998,0.209503
590.0,0.000658,0.0011539999999999999,0.001914,0.002587,0.003153,0.00342,0.011883999999999999,0.019832,0.030136,0.038446999999999995,0.043216,0.045544,0.076736,0.12479699999999999,0.171975,0.197521,0.205311,0.20926499999999998
591.0,0.000654,0.001147,0.001911,0.00258,0.00314,0.003408,0.01185,0.019769,0.030032999999999997,0.038338,0.043096999999999996,0.045412,0.076676,0.124696,0.17177399999999998,0.197314,0.205055,0.20901799999999998
592.0,0.000654,0.001142,0.0019019999999999998,0.002574,0.003116,0.0033959999999999997,0.011817,0.019712,0.029949999999999997,0.038210999999999995,0.042966,0.045256,0.076612,0.124581,0.17158199999999998,0.197089,0.20482699999999998,0.208787
593.0,0.00065,0.001134,0.001895,0.0025629999999999997,0.0031,0.003384,0.011786,0.019656,0.029847,0.038114999999999996,0.042809,0.04509,0.076543,0.12445099999999999,0.171395,0.196884,0.204559,0.208512
594.0,0.000647,0.00113,0.001887,0.002549,0.00309,0.003368,0.011753,0.019601,0.029769999999999998,0.03798,0.042672999999999996,0.044947999999999995,0.076483,0.124319,0.1712,0.196676,0.204333,0.20826699999999998
595.0,0.000645,0.001125,0.0018809999999999999,0.002536,0.003078,0.003359,0.011719,0.019552,0.029685,0.037856999999999995,0.042536,0.044814,0.076407,0.124194,0.171015,0.196462,0.204122,0.208013
596.0,0.000645,0.001116,0.001875,0.002523,0.003068,0.003339,0.01168,0.019481,0.029592,0.037739999999999996,0.042421,0.044681,0.076333,0.12408799999999999,0.170838,0.19625599999999999,0.20388199999999998,0.20776899999999998
597.0,0.000641,0.001113,0.00187,0.002516,0.0030529999999999997,0.003325,0.011649999999999999,0.019414999999999998,0.029484,0.037625,0.042289,0.044556,0.07627199999999999,0.12396499999999999,0.170656,0.19604,0.20362,0.20752199999999998
598.0,0.0006389999999999999,0.001109,0.0018629999999999999,0.0025069999999999997,0.003047,0.0033109999999999997,0.011614,0.019365999999999998,0.029384999999999998,0.037510999999999996,0.042144,0.044407999999999996,0.076211,0.123858,0.170463,0.195821,0.20335899999999998,0.20726999999999998
599.0,0.000636,0.0010999999999999998,0.001854,0.002492,0.003036,0.003296,0.011571,0.019303,0.029306,0.037378,0.042005,0.044292,0.076127,0.12374299999999999,0.170312,0.19558599999999998,0.20311099999999999,0.20699399999999998
600.0,0.0006309999999999999,0.001093,0.001843,0.002483,0.0030269999999999997,0.003283,0.011535,0.019240999999999998,0.029224999999999998,0.037263,0.041861999999999996,0.044128,0.076065,0.123625,0.170141,0.19536199999999998,0.202893,0.206735
